0 0.000000 0.000000 0.000000
2 0.000000 0.000000 0.000000
4 0.005993 0.000002 0.000394
6 0.011986 0.000004 0.000000
8 0.017980 0.000006 0.000394
10 0.023973 0.000007 0.000000
12 0.029966 0.000009 0.000394
14 0.036010 0.000011 0.000394
16 0.041952 0.000013 0.000394
18 0.047997 0.000014 0.000394
20 0.053990 0.000015 0.000000
22 0.059983 0.000018 0.000394
24 0.065976 0.000019 0.000000
26 0.071969 0.000021 0.000394
28 0.078014 0.000022 0.000394
30 0.083956 0.000025 0.000394
32 0.090000 0.000026 0.000394
34 0.095993 0.000027 0.000000
36 0.101986 0.000029 0.000394
38 0.107979 0.000031 0.000000
40 0.113973 0.000033 0.000394
42 0.120017 0.000034 0.000394
44 0.125959 0.000037 0.000394
46 0.132003 0.000038 0.000394
48 0.137997 0.000039 0.000000
50 0.143990 0.000041 0.000394
52 0.149983 0.000042 0.000000
54 0.155976 0.000045 0.000394
56 0.161969 0.000046 0.000000
58 0.167962 0.000048 0.000394
60 0.174007 0.000050 0.000394
62 0.179949 0.000052 0.000394
64 0.185993 0.000053 0.000394
66 0.191986 0.000054 0.000000
68 0.197979 0.000057 0.000394
70 0.203973 0.000058 0.000000
72 0.209966 0.000060 0.000394
74 0.216010 0.000061 0.000394
76 0.221952 0.000064 0.000394
78 0.227997 0.000065 0.000394
80 0.233990 0.000066 0.000000
82 0.239983 0.000068 0.000394
84 0.245976 0.000070 0.000000
86 0.251969 0.000072 0.000394
88 0.258014 0.000073 0.000394
90 0.263956 0.000075 0.000394
92 0.270000 0.000077 0.000394
94 0.275993 0.000078 0.000000
96 0.281986 0.000080 0.000394
98 0.287979 0.000081 0.000000
100 0.293973 0.000084 0.000394
102 0.299966 0.000085 0.000000
104 0.305959 0.000087 0.000394
106 0.312003 0.000088 0.000394
108 0.317945 0.000091 0.000394
110 0.320967 0.000039 -0.022854
112 0.323987 -0.000082 -0.046101
114 0.326952 -0.000270 -0.068955
116 0.329963 -0.000531 -0.092203
118 0.332916 -0.000855 -0.115056
120 0.335911 -0.001254 -0.138304
122 0.338846 -0.001714 -0.161158
124 0.341821 -0.002251 -0.184405
126 0.344781 -0.002857 -0.207653
128 0.347678 -0.003519 -0.230507
130 0.350607 -0.004261 -0.253754
132 0.353470 -0.005056 -0.276608
134 0.356362 -0.005932 -0.299855
136 0.359185 -0.006858 -0.322709
138 0.362034 -0.007866 -0.345957
140 0.364859 -0.008941 -0.369204
142 0.367611 -0.010060 -0.392058
144 0.370383 -0.011263 -0.415306
146 0.373081 -0.012508 -0.438159
148 0.375794 -0.013838 -0.461407
150 0.378432 -0.015206 -0.484261
152 0.381081 -0.016660 -0.507508
154 0.383653 -0.018148 -0.530362
156 0.386233 -0.019722 -0.553610
158 0.388775 -0.021355 -0.576857
160 0.391237 -0.023018 -0.599711
162 0.393702 -0.024767 -0.622959
164 0.396085 -0.026541 -0.645812
166 0.398466 -0.028402 -0.669060
168 0.400765 -0.030284 -0.691914
170 0.403058 -0.032253 -0.715161
172 0.405305 -0.034274 -0.738409
174 0.407467 -0.036311 -0.761263
176 0.409618 -0.038434 -0.784510
178 0.411685 -0.040568 -0.807364
180 0.413736 -0.042788 -0.830611
182 0.415702 -0.045016 -0.853465
184 0.417648 -0.047327 -0.876713
186 0.419541 -0.049684 -0.899960
188 0.421347 -0.052042 -0.922814
190 0.423129 -0.054483 -0.946062
192 0.424825 -0.056922 -0.968915
194 0.426493 -0.059443 -0.992163
196 0.428075 -0.061957 -1.015017
198 0.429624 -0.064552 -1.038264
200 0.431088 -0.067137 -1.061118
202 0.432517 -0.069800 -1.084366
204 0.433883 -0.072496 -1.107613
206 0.435164 -0.075177 -1.130467
208 0.436405 -0.077932 -1.153715
210 0.437561 -0.080669 -1.176568
212 0.438673 -0.083479 -1.199816
214 0.439703 -0.086266 -1.222670
216 0.440684 -0.089124 -1.245917
218 0.441599 -0.092005 -1.269165
220 0.442432 -0.094856 -1.292019
222 0.443213 -0.097776 -1.315266
224 0.443915 -0.100663 -1.338120
226 0.444560 -0.103615 -1.361367
228 0.445128 -0.106531 -1.384221
230 0.445637 -0.109510 -1.407469
232 0.446076 -0.112500 -1.430716
234 0.446440 -0.115449 -1.453570
236 0.446742 -0.118456 -1.476818
238 0.446970 -0.121418 -1.499671
240 0.447132 -0.124436 -1.522919
242 0.447223 -0.127405 -1.545773
244 0.447246 -0.130428 -1.569020
246 0.447200 -0.133398 -1.591874
248 0.447084 -0.136418 -1.615122
250 0.446897 -0.139434 -1.638369
252 0.446646 -0.142395 -1.661223
254 0.446321 -0.145399 -1.684471
256 0.445933 -0.148345 -1.707324
258 0.445470 -0.151331 -1.730572
260 0.444947 -0.154256 -1.753426
262 0.444346 -0.157218 -1.776673
264 0.443677 -0.160165 -1.799921
266 0.442953 -0.163046 -1.822775
268 0.442148 -0.165959 -1.846022
270 0.441292 -0.168804 -1.868876
272 0.440354 -0.171677 -1.892123
274 0.439368 -0.174479 -1.914977
276 0.438299 -0.177306 -1.938225
278 0.437164 -0.180107 -1.961472
280 0.435986 -0.182834 -1.984326
282 0.434723 -0.185580 -2.007574
284 0.433420 -0.188250 -2.030427
286 0.432033 -0.190935 -2.053675
288 0.430608 -0.193542 -2.076529
290 0.429098 -0.196160 -2.099776
292 0.427555 -0.198699 -2.122630
294 0.425926 -0.201244 -2.145878
296 0.424239 -0.203751 -2.169125
298 0.422523 -0.206177 -2.191979
300 0.420722 -0.208604 -2.215227
302 0.418897 -0.210948 -2.238080
304 0.416985 -0.213289 -2.261328
306 0.415054 -0.215546 -2.284182
308 0.413037 -0.217797 -2.307429
310 0.410968 -0.219999 -2.330677
312 0.408885 -0.222118 -2.353531
314 0.406716 -0.224223 -2.376778
316 0.404538 -0.226243 -2.399632
318 0.402275 -0.228246 -2.422880
320 0.400006 -0.230163 -2.445733
322 0.397653 -0.232060 -2.468981
324 0.395256 -0.233901 -2.492228
326 0.392860 -0.235657 -2.515082
328 0.390381 -0.237386 -2.538330
330 0.387906 -0.239029 -2.561183
332 0.385350 -0.240642 -2.584431
334 0.382802 -0.242170 -2.607285
336 0.380175 -0.243663 -2.630532
338 0.377559 -0.245072 -2.653386
340 0.374865 -0.246443 -2.676634
342 0.372141 -0.247750 -2.699881
344 0.369434 -0.248974 -2.722735
346 0.366652 -0.250155 -2.745983
348 0.363891 -0.251253 -2.768836
350 0.361058 -0.252304 -2.792084
352 0.358249 -0.253273 -2.814938
354 0.355371 -0.254193 -2.838185
356 0.352471 -0.255046 -2.861433
358 0.349602 -0.255818 -2.884287
360 0.346667 -0.256536 -2.907534
362 0.343766 -0.257175 -2.930388
364 0.340800 -0.257757 -2.953636
366 0.337872 -0.258262 -2.976489
368 0.334883 -0.258707 -2.999737
370 0.331884 -0.259082 -3.022984
372 0.328929 -0.259383 -3.045838
374 0.325916 -0.259619 -3.069086
376 0.322949 -0.259784 -3.091939
378 0.319929 -0.259881 -3.115187
380 0.316958 -0.259909 -3.138041
382 0.313936 -0.259867 -3.161288
384 0.310967 -0.259757 -3.184142
386 0.307950 -0.259576 -3.207390
388 0.304939 -0.259325 -3.230637
390 0.301985 -0.259010 -3.253491
392 0.298988 -0.258620 -3.276739
394 0.296051 -0.258170 -3.299592
396 0.293075 -0.257642 -3.322840
398 0.290163 -0.257057 -3.345694
400 0.287214 -0.256393 -3.368941
402 0.284282 -0.255660 -3.392189
404 0.281417 -0.254874 -3.415043
406 0.278522 -0.254007 -3.438290
408 0.275696 -0.253090 -3.461144
410 0.272844 -0.252091 -3.484392
412 0.270064 -0.251045 -3.507245
