0 0.000000 0.000000 0.000000
2 0.000000 0.000000 0.000000
4 0.000000 0.000000 0.000000
6 0.000051 0.000000 0.000394
8 0.001434 0.000000 -0.000000
10 0.002459 0.000001 0.000788
12 0.003534 0.000003 0.001970
14 0.005532 0.000008 0.003152
16 0.007888 0.000017 0.003940
18 0.010706 0.000031 0.005122
20 0.014189 0.000055 0.007487
22 0.017979 0.000088 0.009063
24 0.022128 0.000133 0.011033
26 0.026687 0.000192 0.013791
28 0.031706 0.000270 0.016155
30 0.036981 0.000367 0.018913
32 0.042512 0.000484 0.022066
34 0.048350 0.000625 0.024430
36 0.054392 0.000787 0.027582
38 0.060638 0.000974 0.030734
40 0.066987 0.001179 0.033098
42 0.073488 0.001403 0.035069
44 0.080092 0.001642 0.036251
46 0.086695 0.001890 0.038221
48 0.093247 0.002149 0.039797
50 0.099849 0.002417 0.040979
52 0.106349 0.002688 0.042161
54 0.112900 0.002967 0.042949
56 0.119399 0.003244 0.042555
58 0.125745 0.003512 0.041767
60 0.132040 0.003770 0.040585
62 0.138336 0.004020 0.039403
64 0.144734 0.004266 0.038221
66 0.150928 0.004497 0.037039
68 0.157173 0.004720 0.035463
70 0.163317 0.004928 0.033098
72 0.169409 0.005118 0.030340
74 0.175656 0.005300 0.028764
76 0.181954 0.005471 0.026794
78 0.188150 0.005629 0.024824
80 0.194449 0.005775 0.022854
82 0.200646 0.005903 0.020095
84 0.206740 0.006014 0.017337
86 0.212630 0.006107 0.015367
88 0.218520 0.006187 0.013397
90 0.224513 0.006258 0.011427
92 0.230506 0.006318 0.009457
94 0.236448 0.006363 0.007093
96 0.242338 0.006392 0.004334
98 0.248178 0.006407 0.001970
100 0.254171 0.006415 0.000788
102 0.260113 0.006412 -0.000788
104 0.266209 0.006404 -0.001970
106 0.272202 0.006387 -0.003152
108 0.278349 0.006364 -0.003940
110 0.284393 0.006337 -0.004728
112 0.290642 0.006304 -0.005516
114 0.296891 0.006265 -0.006304
116 0.303192 0.006225 -0.006698
118 0.309441 0.006179 -0.007487
120 0.315587 0.006132 -0.008275
122 0.321785 0.006082 -0.007881
124 0.327829 0.006026 -0.009457
126 0.334078 0.005967 -0.009457
128 0.340123 0.005906 -0.010245
130 0.346269 0.005843 -0.010245
132 0.352313 0.005779 -0.011033
134 0.358357 0.005708 -0.011821
136 0.364401 0.005633 -0.012609
138 0.370496 0.005552 -0.013791
140 0.376591 0.005466 -0.014185
142 0.382788 0.005372 -0.015367
144 0.388934 0.005274 -0.016155
146 0.395234 0.005168 -0.017337
148 0.401482 0.005055 -0.018125
150 0.407679 0.004938 -0.019307
152 0.413774 0.004819 -0.019701
154 0.419715 0.004699 -0.020489
156 0.425655 0.004574 -0.021278
158 0.431647 0.004440 -0.022460
160 0.437587 0.004303 -0.023248
162 0.443527 0.004163 -0.024036
164 0.449416 0.004020 -0.024430
166 0.455305 0.003875 -0.024824
168 0.461348 0.003724 -0.024824
170 0.467442 0.003574 -0.024430
172 0.473382 0.003430 -0.024430
174 0.479271 0.003285 -0.024824
176 0.485262 0.003137 -0.024430
178 0.491407 0.002994 -0.022854
180 0.497553 0.002860 -0.021278
182 0.503596 0.002746 -0.018125
184 0.509640 0.002654 -0.014185
186 0.515684 0.002591 -0.009457
188 0.521728 0.002562 -0.003152
190 0.527824 0.002582 0.005122
192 0.533816 0.002649 0.013397
194 0.539757 0.002767 0.022066
196 0.545850 0.002949 0.031916
198 0.552043 0.003197 0.042555
200 0.558233 0.003510 0.053194
202 0.564573 0.003901 0.064227
204 0.570857 0.004360 0.075653
206 0.577186 0.004889 0.085898
208 0.583612 0.005491 0.095355
210 0.590134 0.006167 0.105600
212 0.596599 0.006893 0.113874
214 0.602956 0.007661 0.122149
216 0.609256 0.008470 0.129241
218 0.615803 0.009363 0.137516
220 0.621687 0.010189 0.139880
222 0.628074 0.011117 0.145396
224 0.634358 0.012042 0.146973
226 0.640236 0.012910 0.146184
228 0.646368 0.013817 0.146578
230 0.652198 0.014662 0.142244
232 0.658031 0.015481 0.138698
234 0.664020 0.016296 0.133970
236 0.669708 0.017042 0.129241
238 0.675350 0.017753 0.124119
240 0.681097 0.018443 0.118208
242 0.686593 0.019070 0.111904
244 0.692298 0.019681 0.104812
246 0.697955 0.020248 0.098113
248 0.703463 0.020761 0.091021
250 0.709026 0.021238 0.083534
252 0.714644 0.021679 0.076441
254 0.720162 0.022072 0.069349
256 0.725632 0.022422 0.061862
258 0.731104 0.022727 0.053588
260 0.736528 0.022986 0.045707
262 0.742004 0.023203 0.037433
264 0.747585 0.023380 0.029946
266 0.753013 0.023510 0.022066
268 0.758339 0.023593 0.013397
270 0.763820 0.023628 0.004334
272 0.769301 0.023621 -0.003152
274 0.774782 0.023570 -0.011427
276 0.780569 0.023481 -0.016549
278 0.786049 0.023358 -0.024036
280 0.791835 0.023190 -0.030734
282 0.797824 0.022971 -0.038221
284 0.803760 0.022714 -0.045313
286 0.809848 0.022410 -0.051224
288 0.815781 0.022080 -0.056740
290 0.821814 0.021711 -0.062256
292 0.827794 0.021313 -0.067379
294 0.833977 0.020875 -0.071713
296 0.840004 0.020420 -0.076441
298 0.845978 0.019946 -0.079988
300 0.851900 0.019457 -0.083140
302 0.857974 0.018942 -0.085110
304 0.864098 0.018410 -0.087474
306 0.870170 0.017874 -0.088656
308 0.876241 0.017325 -0.090626
310 0.882362 0.016761 -0.092203
312 0.888482 0.016189 -0.092991
314 0.894551 0.015621 -0.093385
316 0.900620 0.015051 -0.093779
318 0.906740 0.014476 -0.093779
320 0.912911 0.013898 -0.093385
322 0.919082 0.013326 -0.092203
324 0.925204 0.012769 -0.089838
326 0.931275 0.012228 -0.088656
328 0.937348 0.011698 -0.086686
330 0.943421 0.011175 -0.085504
332 0.949444 0.010666 -0.083928
334 0.955366 0.010175 -0.082352
336 0.961339 0.009692 -0.080382
338 0.967109 0.009233 -0.079200
340 0.973033 0.008770 -0.077624
342 0.978907 0.008319 -0.076441
344 0.984832 0.007872 -0.074865
346 0.990706 0.007436 -0.073683
348 0.996530 0.007009 -0.072895
350 1.002406 0.006588 -0.070925
